Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.35	41.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.35	42.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.35	42.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	35.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	36.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	37.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	38.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	38.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.35	38.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	38.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	40.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	40.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	42.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.34	43.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.33	38.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.33	38.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.33	39.73
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.33	37.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.33	40.07
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.33	40.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.33	41.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.33	41.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	40.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	42.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	42.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	42.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	43.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	44.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	44.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.30	44.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.30	36.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.30	41.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.30	42.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.30	42.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	36.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	37.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	38.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	39.16
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	39.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	39.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.30	40.20
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.30	37.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.30	37.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.30	38.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.30	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.30	39.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	38.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	39.10
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	42.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	42.62
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	43.22
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.28	44.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.28	36.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.28	37.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.28	38.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.28	40.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.27	36.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.27	37.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.27	41.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.27	44.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.27	43.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.27	36.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.27	37.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.27	37.62
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.26	36.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.25	41.23
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.25	41.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.25	43.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.25	44.07
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.25	44.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.25	37.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.25	38.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.25	39.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.25	40.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.25	41.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.25	36.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.25	36.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.25	37.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.25	39.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.25	39.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.24	36.59
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.24	39.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.24	40.07
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.23	39.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.23	42.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.23	44.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.23	39.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.23	41.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.23	41.59
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.23	41.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.22	39.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.22	39.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.22	40.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.22	40.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.22	45.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.20	33.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.20	40.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.20	41.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.20	41.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.20	41.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	35.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	37.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	37.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	37.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	39.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	39.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	40.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	41.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	41.63
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	41.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	41.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	42.34
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	44.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.20	45.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	38.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	38.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	38.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	39.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	39.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	41.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	41.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.20	41.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.20	41.15
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.18	36.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.18	40.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.18	37.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.18	38.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.18	41.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.18	41.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.17	38.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.17	41.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.17	41.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.17	44.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.16	37.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.16	39.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.16	41.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.15	39.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.15	42.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.15	42.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.14	36.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.14	38.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.13	40.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.13	40.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	37.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	39.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	39.11
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	40.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	41.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.12	42.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.12	36.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.12	36.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.12	37.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.12	41.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-13_20_21.avi	-36.12	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.10	39.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.10	40.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.10	41.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.10	41.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-10_32_48.avi	-36.10	41.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	37.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	37.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	39.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	40.18
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	40.22
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	40.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-11_15_28.avi	-36.10	42.73
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	35.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	36.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	36.63
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	36.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	36.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	36.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	37.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160121\Kaolinite INUIT IN study -21_01_2016-12_36_07.avi	-36.10	37.29
